"label"	"text"
"negative"	"Just finished watching Sharknado 3. It was so silly that it was decent, especially the ending. Can't believe they're making a 4th one now!"
"negative"	"I may not be much in this world, but I'll never be as awful as a 21-year-old who acts like they enjoy the musical stylings of Nirvana."
"negative"	"In case you turned your Internet off today, Nicki Minaj and Taylor Swift had some Bad Blood on Wednesday. http://t.co/1U6afIn9OV"
"negative"	"I'm emotional calibraska is tomorrow and I can't get it ughhhh h8 life"
"negative"	"@Reuters Biafrans died on Wednesday bomb blast at Gombe in  Zoo ( Nigeria).We want to be free from this killing everyday by the BOKO HARAM."
"negative"	"Who knew there were enough people in the world easily pleased by shite like Sharknado that they're getting a 4th instalment?!"
"negative"	"Of course Nigeria blames the U.S. for not being able to fight Boko Haram. 3rd world countries don't want to progress. Just depend on others."
"negative"	"The fact that there is a 3rd Sharknado is everything that is wrong with this world...   Lamer than my #LameJoke collection...   #Sharknado3"
"negative"	"today's goanna be one looooong ass day because Calibraska comes out tomorrow"
"negative"	"It may be gloomy today but that doesn't stop National Hot Dog Day to be placed on hold! Stop by the Leasing Office to enjoy some franks!"
"negative"	"@filmystic don't question the monarchy, but look at its butthurtedness. Then, tomorrow, look! Baby pictures. Prince George and shit."
"negative"	"all the jack and jack girls ain't gonna have no chill when calibraska comes out tomorrow."
"negative"	"thank you jack and jack for putting out calibraska tomorrow when I'm fucking broke"
"negative"	"@ShabzRehman an Egyptian source which only says it's considered false. There have been videos also perpetuating Friday's Eid as wrong."
"negative"	"Vice President Yemi Osinbajo on Thursday alleged that members of the Boko Haram sect have concluded plans to bomb... http://t.co/A4hlNUQmV3"
"negative"	"It sucks we live in a world where Sharknado is about to start a 4th sequel but we can't get a Tron 3 or Dredd 2."
"negative"	"National Ice Cream day on Sunday and now it's National Hot Dog Day? Is the calendar trying to kill me???"
"negative"	"I hate the Sharknado fandom. It's a poor imitation of so bad it's good. Also I  don't care if April lives #suckmynado"
"negative"	"Why do I feel like National Hot Dog Day is the April Fools of food holidays? #wefullydontundertandhowhashtagswork"
"negative"	"In other news why the hell is tomorrow National Hot Dog Day....I don't even like hot dogs like that"
"negative"	"Sharknado 3 may have overdone it just a little bit. And that's saying something for a Sharknado movie."
"negative"	"@PeterD_1996 @BBCBreaking Dear Peter, trust me.... We know you mean well...btw Boko Haram, Food, Power, Education, Hospitals....C'mon"
"negative"	"Lightweight angry I didn't get a Hot Dog for National Hot Dog Day, will have to make up for it tomorrow lol"
"negative"	"@Superhamza12 hamza said he would shout me out on snapchat on Eid last Friday but he didn't...hoe nation."
"negative"	"It may be significant to some of those who enjoy movies with a cult following but Sharknado is a disgrace to the film industry"
"negative"	"my iTunes is fucking up and isn't even letting me buy Calibraska so I'll definitely gift tomorrow or once I figure it out I'm sorry"
"negative"	"Okay the first Sharknado was funny but do we really need a 4th movie? I think I lost a few brain cells after watching the 3rd"
"negative"	"Boko Haram Captures Five LGs in Yobe, Borno, Targets VIPS | THISDAY LIVE http://t.co/aGURkk8xrw | Report says, it happened post May-29."
"negative"	"Mehn..this Boko Haram is just like a cancer..,That said, iBelieve one day all this killings will end https://t.co/fVFTcM5YST"
"negative"	"Why the hell did Randy Orton RKO the air for? WTF is he crazy https://t.co/eiuoCa2ZYi"
"negative"	"I completely forgot about Prince George's 2nd birthday and I have never been more ashamed of myself"
"negative"	"Hulk Hogan may be a real American but he's no longer a great American."
"negative"	"What a wimp Hulk Hogan is for apologizing after making remarks about blacks then apologizing.On Don Says, Saturday at http://t.co/V0MKyzsedh"
"negative"	"It's Friday. Why aren't you looking at Hulk Hogan's @-replies to see him individually thank black people who say he isn't racist?"
"negative"	"WWE you guys probably had worst than Hulk Hogan. May I remind you but didn't a wrestler name Chris Benoit kill himself and his family?"
"negative"	"Saudi Arabia announced they did Eid on the wrong day, Friday was incorrect. bare of you's were chatting shit about Saturday ppl. Where u @"
"negative"	"Hulk Hogan uses the N word and is under fire... The N's use it every day and it is OK... I may use the White word. Fuck this country"
"negative"	"Just a quick note- Hulk Hogan was a bad wrestler anyway. C'mon now, the leg drop? Give me a break.  Back to real sports- Go Yankees!"
"negative"	"If you're going to Lolla next Friday and seeing a headliner other than Paul McCartney, I will have no respect in your opinion of music"
"negative"	"Dress up like Hulk Hogan on #WWERaw Monday and then security will usher you to a room and make you watch #TheMarine4. #WWE   Use your head."
"negative"	"No, you ppl on Twitter have proven how stupid you are with the Hulk Hogan thing, don't try pretending like you understand the 2nd amendment."
"negative"	"Josh Hamilton rejoined the Rangers n an effort to overcome his struggle w/ addiction. Angels fans just booed him in 1st game back. #pathetic"
"negative"	"The WWE may have fired Hulk Hogan, but it's still racist as hell http://t.co/uWbykKxNWr via @thisisfusion"
"negative"	"Sharknado may be the worst movie ever created"
"negative"	"@ToucheFouche Terry bolea may be racist but I refuse to believe the Hulk Hogan is anything but a true American Hero #brother @rich_kenney"
"negative"	"Liberals supporting Yakub today are the same guys who will support ISIS tomorrow.."
"negative"	"The day Taylor Swift and Hulk Hogan pay my bills, then I may actually give a fuck but till then."
"negative"	"Where vanished \"candle brigade\" which used to march on every terror attack, demanding justice? Wud U march with candles to \"HANG\" Yakub?"
"negative"	"WWE, Hulk Hogan End Tie After Racist Comment: World Wrestling Entertainment Inc (WWE.N) said on Friday it has ... http://t.co/sEeJXZ8b9x"
"negative"	"I can't believe this is the 1st time Hulk Hogan has been called out for making a fool of himself. Anyone else notice that guy's entire life?"
"negative"	"@asadowaisi Go &amp; try your best to save him but we will make sure that bloody Yakub will be dead by July 30th !!!"
"negative"	"@abpnewstv why ABP is telecasting Yakub family interview.  It is to get the sympathy.  ABP may be hanged along with YAKUB"
"negative"	"If Yakub hangs, it would prove Tiger Memon right. Pakistan's ISI will have the last laugh. http://t.co/N7rcGHUzUR"
"negative"	"At the heart of the Boko Haram is the huge issue of poverty. These people have no reason to want to live till tomorrow. -#Oshiomhole #Edo"
"negative"	"Yup. Great quote @StefanMolyneux : \"He who is w/o sin cast the 1st stone.\" Racist Hulk Hogan Rant...WWE, Gawker &amp; U! https://t.co/pN7SNAl2Sf"
"negative"	"Last week Brock Lesnar attacked a car with an axe. Tomorrow @JimmyHavoc is going to attack a human with an axe... RIP Will Ospreay."
"negative"	"@mikecane If any good can come of this, it'll be George Osborne's remains being fished out of a canal in Manchester one Sunday morning."
"negative"	"Hey Bernie, be ready to be attacked by Chuck Toad tomorrow on MTP, and watch how he kisses John Kasich ass!"
"negative"	"http://t.co/lJzmjZ47Nv Hulk Hogan hit rock bottom Friday when he was fired by WWE. The National Enquirer reported racist comments that Hogan"
"negative"	"Hulk Hogan may be the only person ever to spout out a racial rant in the middle of his sex tape"
"negative"	"Hulk Hogan, you may not know this because you don't say it a lot, but you can replace the n-word with the word, \"brother\" and you're fine."
"negative"	"The WWE is less quick to forgive Hulk hogan, and severed all ties with him on Friday http://t.co/dQRKUdgUKQ"
"negative"	"@sagarikaghose yakub came back fearing for his life since he knew that pak &amp; ISI may terminate him the moment they feel he is of no use"
"negative"	"@dna Yakub's guilt has been proved &amp; pardon plea rejected. Why should a sane man spk it now. Excusing pseudo-innocent may encourage criminal"
"negative"	"Upset that the publishing company is acting like Go Set a Watchman is a new book.. really it's just the 1st draft of To Kill a Mockingbird"
"negative"	"They killed the AMERICAN DREAM dusty Rhodes   Now they taking the American hero Hulk Hogan.   The people's champ may be next"
"negative"	"Salman you may be a celebrity but that doesn't mean you have the licence to say Yakub is innocent.Just stick to acting."
"negative"	"@BeingSalmanKhan r you drunk?how is yakub innocent?1st time dissapointed by you"
"negative"	"Sunday. The second most boring day on earth after EID."
"negative"	"Yakub will be hanged on July 30 anyway! So Why tweet in his support now? Nothing to do with his movie running in theatres. Eh, Bhaijaan?"
"negative"	"Hulk Hogan may be a liar, a pig, a cheat, a racist but he is NOT a pornstar!"
"negative"	"Many feared dead as a bomb blast rocks the crowded Sunday market in Damaturu. Boko Haram shall be defeated"
"negative"	"@BeingSalmanKhan By religion you are Muslim and that is why you may have pain for Yakub but he was involved in the killing of 257 people.."
"negative"	"Yakub funded 1993 bomb blast, so he is a criminal, but wht bhai said is hang tiger 1st who was d master mind of d blast! #SalmanStandsClear"
"negative"	"@BeingSalmanKhan @brownbrumby Tiger is in the terrorist haven under the protective arm of Pak! So u may tweet \"Hang him!\"!Is Yakub innocent?"
"negative"	"Salman's views in favour of Yakub can be usedby prosecution in hit n run case tp prove him not a law abiding citizen,it may cost him dearly"
"negative"	"@TaraReid    Sharknado without Tara Reid is just not Sharknado , might as well call it nonado if no April #AprilLives #Sharknado3"
"negative"	"With the way Boko Haram is going and PMB 's response, we may have more casualties by the end of his tenure."
"negative"	"Sigh, Hulk Hogan is in the news again for the wrong reasons. http://t.co/zvQTFzXQZ8"
"negative"	"#SalmanBeingIgnorant Yakub's hanging may be shadowy but what concern is the people who actually planted the bomb got less punishment"
"negative"	"He thinks hijabs should be banned 'cause of the actions of Boko Haram...that guy should be quarantined, for his stupidity may be contagious."
"negative"	"Bhai jaan@BeingSalmanKhan it was not unintentionally u clrly mention Yakub is innocent may be ur driving it was night time u know@MrsGandhi"
"negative"	"@PritishNandy Yakub arranged funds for the blast,dats an equal crime. Ppl who loose their luvd ones knw d pain nd who dnt may god giv dem 1."
"negative"	"I think Sharknado 3 may have jumped the shark, and gone too far down the make a bad movie road. The second half is just awful in a bad way."
"negative"	"My parents' car rendition of Bad Blood may actually kill me one day"
"negative"	"@GetWisdomDude  ....C'mon, EVERYBODY, it's time to boycott Dunkin' Donuts.........FUCK THIS CEO ASSHOLE! ...Come on, BOYCOTT DUNKIN' DONUTS!"
"negative"	"Rappers make millions while saying the N word, Hulk Hogan says it and as a result may lose millions."
"negative"	"Nieces were play Taylor Swift...I submit that \"Bad Blood\" may be the worst lyrical train wreck in music history. Just abysmal shit. #Duh-un?"
"negative"	"Boko Haram suffered heavy losses on Sunday as Nigerian troops took down 20 insurgents Faljari, along the... http://t.co/2sLyUiTHLS"
"negative"	"People seeking mercy for Yakub, Hope this Punjab terror attack may jolt you out of stupidity into reality #Gurdaspur"
"negative"	"Persons who are favoring Yakub Menen, may be HAPPY on Gurdaspur Attack. Those persons should also be hanged till death along with Yakub."
